y4_hhid,region,district,ward,village,region_name,district_name,ward_name,village_name,ea,clusterid,occ,plotnum,plot_area,wardtype,clustertype,lat_modified,lon_modified
6378-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,2,M2,1,rural,rural,-5.939739104,39.22751263
6381-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,1,rural,rural,-5.939739104,39.22751263
6380-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,0.699999988,rural,rural,-5.939739104,39.22751263
6379-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,0.699999988,rural,rural,-5.939739104,39.22751263
6381-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,2,M2,0.5,rural,rural,-5.939739104,39.22751263
6383-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,0.100000001,rural,rural,-5.939739104,39.22751263
6382-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,1,rural,rural,-5.939739104,39.22751263
6384-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,0.300000012,rural,rural,-5.939739104,39.22751263
6380-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,2,M2,0.5,rural,rural,-5.939739104,39.22751263
6378-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,2,rural,rural,-5.939739104,39.22751263
6377-001,KASKAZINI UNGUJA,2,271,1,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,KIONGWE,1,5.10227E+11,1,M1,0.300000012,rural,rural,-5.939739104,39.22751263
6397-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,,,mixed,urban,-5.984302568,39.25662811
6399-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,M1,1,mixed,urban,-5.984302568,39.25662811
6399-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,2,M2,0.5,mixed,urban,-5.984302568,39.25662811
6398-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,,,mixed,urban,-5.984302568,39.25662811
6403-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,,,mixed,urban,-5.984302568,39.25662811
6396-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,M1,1,mixed,urban,-5.984302568,39.25662811
6402-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,M1,0.300000012,mixed,urban,-5.984302568,39.25662811
6396-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,2,M2,3,mixed,urban,-5.984302568,39.25662811
6400-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,,,mixed,urban,-5.984302568,39.25662811
6401-001,KASKAZINI UNGUJA,2,283,3,KASKAZINI UNGUJA,KASKAZINI B,**CONFIDENTIAL**,NYUMBA ZA STERLING,301,5.10228E+11,1,,,mixed,urban,-5.984302568,39.25662811
2808-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,3,M3,0.5,rural,rural,-6.053865695,39.33347922
2811-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,3,M3,2,rural,rural,-6.053865695,39.33347922
2807-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,0.5,rural,rural,-6.053865695,39.33347922
2805-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,1,rural,rural,-6.053865695,39.33347922
2812-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,0.629999995,rural,rural,-6.053865695,39.33347922
2810-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,1.5,rural,rural,-6.053865695,39.33347922
2807-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,0.5,rural,rural,-6.053865695,39.33347922
2807-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,3,M3,0.5,rural,rural,-6.053865695,39.33347922
2808-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,1.080000043,rural,rural,-6.053865695,39.33347922
2812-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,0.5,rural,rural,-6.053865695,39.33347922
2808-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,1.5,rural,rural,-6.053865695,39.33347922
2811-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,2,M2,0.600000024,rural,rural,-6.053865695,39.33347922
2806-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,1.5,rural,rural,-6.053865695,39.33347922
2809-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,,,rural,rural,-6.053865695,39.33347922
2805-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,0.5,rural,rural,-6.053865695,39.33347922
2811-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,4,M4,0.200000003,rural,rural,-6.053865695,39.33347922
2810-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,0.5,rural,rural,-6.053865695,39.33347922
2811-001,KUSINI UNGUJA,1,131,1,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,TUNDUNI,1,5.20113E+11,1,M1,0.5,rural,rural,-6.053865695,39.33347922
6894-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,,,rural,rural,-6.219149256,39.40145598
6893-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,0.540000021,rural,rural,-6.219149256,39.40145598
6897-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,0.200000003,rural,rural,-6.219149256,39.40145598
6890-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,1.25999999,rural,rural,-6.219149256,39.40145598
6899-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,2,M2,0.5,rural,rural,-6.219149256,39.40145598
6899-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,0.270000011,rural,rural,-6.219149256,39.40145598
6895-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,1,rural,rural,-6.219149256,39.40145598
6892-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,2.200000048,rural,rural,-6.219149256,39.40145598
6891-001,KUSINI UNGUJA,1,281,2,KUSINI UNGUJA,KATI,**CONFIDENTIAL**,GAMBANI,1,5.20128E+11,1,M1,0.699999988,rural,rural,-6.219149256,39.40145598
2825-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
2834-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,M1,0.200000003,rural,rural,-6.443587132,39.46640846
2833-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
2824-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
2829-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,M1,0.109999999,rural,rural,-6.443587132,39.46640846
2827-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
2828-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
2826-001,KUSINI UNGUJA,2,91,1,KUSINI UNGUJA,KUSINI,**CONFIDENTIAL**,KIUNGANI,2,5.20209E+11,1,,,rural,rural,-6.443587132,39.46640846
3282-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3286-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3291-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3280-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3285-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3287-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3283-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
3284-001,MJINI/MAGHARIBI UNGUJA,1,13,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MCHOMEKE,301,5.30101E+11,1,,,mixed,urban,-6.160211603,39.25235097
7311-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7312-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7315-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7310-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7309-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7308-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7313-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
7314-001,MJINI/MAGHARIBI UNGUJA,1,23,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIGOMENI,303,5.30102E+11,1,,,mixed,urban,-6.131827296,39.21820289
3304-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3300-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3299-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3305-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,M1,0.140000001,mixed,urban,-6.097152944,39.22133055
3301-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3302-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3306-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
3308-001,MJINI/MAGHARIBI UNGUJA,1,33,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,BUBUBU,302,5.30103E+11,1,,,mixed,urban,-6.097152944,39.22133055
7327-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,,,rural,rural,-6.062384197,39.22099038
7329-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,,,rural,rural,-6.062384197,39.22099038
7331-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,M1,0.200000003,rural,rural,-6.062384197,39.22099038
7336-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,,,rural,rural,-6.062384197,39.22099038
7338-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,M1,0.5,rural,rural,-6.062384197,39.22099038
7331-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,2,M2,0.200000003,rural,rural,-6.062384197,39.22099038
7333-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,,,rural,rural,-6.062384197,39.22099038
7335-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,,,rural,rural,-6.062384197,39.22099038
7332-001,MJINI/MAGHARIBI UNGUJA,1,41,4,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MUNDULI,1,5.30104E+11,1,M1,0.300000012,rural,rural,-6.062384197,39.22099038
7348-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7347-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7353-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7356-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,M1,0.5,mixed,urban,-6.13602042,39.23700336
7351-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7352-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7346-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7357-001,MJINI/MAGHARIBI UNGUJA,1,93,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MELI TANO,302,5.30109E+11,1,,,mixed,urban,-6.13602042,39.23700336
7366-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,0.300000012,rural,rural,-6.110986127,39.27122018
7369-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,,,rural,rural,-6.110986127,39.27122018
7371-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,0.5,rural,rural,-6.110986127,39.27122018
7367-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,0.300000012,rural,rural,-6.110986127,39.27122018
7370-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.699999988,rural,rural,-6.110986127,39.27122018
7368-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.5,rural,rural,-6.110986127,39.27122018
7365-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,0.300000012,rural,rural,-6.110986127,39.27122018
7365-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.5,rural,rural,-6.110986127,39.27122018
7365-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,3,M3,0.5,rural,rural,-6.110986127,39.27122018
7366-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.5,rural,rural,-6.110986127,39.27122018
7370-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,0.5,rural,rural,-6.110986127,39.27122018
7372-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,,,rural,rural,-6.110986127,39.27122018
7367-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.5,rural,rural,-6.110986127,39.27122018
7368-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,2,M2,1.5,rural,rural,-6.110986127,39.27122018
7371-001,MJINI/MAGHARIBI UNGUJA,1,111,3,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KIPANGE,2,5.30111E+11,1,M1,0.5,rural,rural,-6.110986127,39.27122018
3321-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3322-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3325-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,M1,0.899999976,mixed,urban,-6.195631064,39.20842884
3324-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3323-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3320-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3326-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
3319-001,MJINI/MAGHARIBI UNGUJA,1,163,5,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MBWENI,305,5.30116E+11,1,,,mixed,urban,-6.195631064,39.20842884
7394-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7386-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7387-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7395-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7391-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7390-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7389-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
7384-001,MJINI/MAGHARIBI UNGUJA,1,222,1,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,KWA BABU JESHI,5,5.30122E+11,1,,,urban,urban,-6.169452789,39.24075827
3342-001,MJINI/MAGHARIBI UNGUJA,1,222,6,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MWANAKWEREKWE,1,5.30122E+11,1,,,urban,urban,-6.169116957,39.23604392
3337-001,MJINI/MAGHARIBI UNGUJA,1,222,6,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MWANAKWEREKWE,1,5.30122E+11,1,,,urban,urban,-6.169116957,39.23604392
3338-001,MJINI/MAGHARIBI UNGUJA,1,222,6,MJINI MAGHARIBI,MAGHARIBI,**CONFIDENTIAL**,MWANAKWEREKWE,1,5.30122E+11,1,,,urban,urban,-6.169116957,39.23604392
